Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer Segment
14730,1,462,1184.02,5,5,5,555,Champion
14731,47,45,94.6,4,3,2,432,Potential Loyalist
14732,8,277,1103.05,5,5,5,555,Champion
14733,16,319,1236.25,5,5,5,555,Champion
14734,426,63,306.33,1,3,4,134,At Risk
14735,4,366,1422.61,5,5,5,555,Champion
14736,485,88,276.22,1,4,4,144,Cannot Lose Them
14737,4,45,173.83,5,3,3,533,Potential Loyalist
14738,43,80,328.88,4,4,4,444,Loyal Customer
14739,4,244,622.25,5,5,5,555,Champion
14740,197,231,782.37,2,5,5,255,At Risk
14741,12,76,191.33,5,4,3,543,Loyal Customer
14742,435,34,84.8,1,2,2,122,Hibernating
14743,593,3,3.9899999999999998,1,1,1,111,Lost
14744,16,118,471.79,5,4,4,544,Champion
14745,113,140,287.57,3,4,4,344,Loyal Customer
14746,406,9,13.75,2,1,1,211,Hibernating
14747,249,18,104.4,2,2,2,222,Hibernating
14748,29,159,299.59,4,4,4,444,Loyal Customer
14749,480,18,30.69,1,2,1,121,Lost
14750,736,32,84.3,1,2,2,122,Hibernating
14751,684,7,18.450000000000003,1,1,1,111,Lost
14752,44,5,12.52,4,1,1,411,New Customer
14753,87,48,140.41,3,3,3,333,Potential Loyalist
14754,45,136,358.92,4,4,4,444,Loyal Customer
14755,10,475,1882.58,5,5,5,555,Champion
14756,15,119,449.03,5,4,4,544,Champion
14757,75,19,74.56,3,2,2,322,Hibernating
14758,145,136,822.43,3,4,5,345,Loyal Customer
14759,5,102,550.2,5,4,5,545,Champion
14760,297,5,14.350000000000001,2,1,1,211,Hibernating
14761,59,24,66.91,4,2,2,422,New Customer
14762,264,30,56.03,2,2,2,222,Hibernating
14764,47,6,8.95,4,1,1,411,New Customer
14765,29,39,116.09,4,3,3,433,Potential Loyalist
14766,8,334,892.12,5,5,5,555,Champion
14767,474,18,94.33,1,2,2,122,Hibernating
14768,17,5,19.55,5,1,1,511,New Customer
14769,3,1398,3740.43,5,5,5,555,Champion
14770,232,197,772.87,2,5,5,255,At Risk
14771,621,47,53.839999999999996,1,3,2,132,Hibernating
14772,112,9,31.580000000000002,3,1,1,311,New Customer
14773,593,10,50.0,1,1,2,112,Lost
14774,529,13,67.64999999999999,1,1,2,112,Lost
14775,58,60,63.11,4,3,2,432,Potential Loyalist
14776,51,190,194.52,4,5,3,453,Potential Loyalist
14777,403,16,58.01,2,2,2,222,Hibernating
14778,127,35,109.95,3,2,2,322,Hibernating
14779,281,41,279.8,2,3,4,234,At Risk
14780,55,27,74.7,4,2,2,422,New Customer
14782,320,6,15.100000000000001,2,1,1,211,Hibernating
14783,659,17,42.82,1,2,1,121,Lost
14784,26,27,78.99000000000001,4,2,2,422,New Customer
14785,10,3,2.83,5,1,1,511,New Customer
14786,550,7,7.04,1,1,1,111,Lost
14787,471,15,34.32,1,1,1,111,Lost
14788,7,58,161.15,5,3,3,533,Potential Loyalist
14789,29,6,12.34,4,1,1,411,New Customer
14790,17,145,257.33,5,4,4,544,Champion
14791,607,19,65.79,1,2,2,122,Hibernating
14792,64,2,6.2,3,1,1,311,New Customer
14793,21,39,102.7,4,3,2,432,Potential Loyalist
14794,3,104,630.96,5,4,5,545,Champion
14795,166,6,44.0,3,1,1,311,New Customer
14796,1,1493,3069.78,5,5,5,555,Champion
14797,507,16,66.73,1,2,2,122,Hibernating
14798,53,49,75.83,4,3,2,432,Potential Loyalist
14799,51,23,97.71,4,2,2,422,New Customer
14800,48,600,1495.48,4,5,5,455,Champion
14801,61,57,141.54,3,3,3,333,Potential Loyalist
14802,438,2,1502.98,1,1,5,115,Cannot Lose Them
14803,162,44,127.01,3,3,3,333,Potential Loyalist
14804,9,12,50.89,5,1,2,512,New Customer
14805,15,127,602.7,5,4,5,545,Champion
14806,75,20,38.83,3,2,1,321,About to Sleep
14807,391,38,122.44,2,3,3,233,Hibernating
14808,40,231,806.43,4,5,5,455,Champion
14809,621,18,69.76,1,2,2,122,Hibernating
14810,41,301,704.98,4,5,5,455,Champion
14811,387,28,79.95,2,2,2,222,Hibernating
14812,599,36,72.47,1,2,2,122,Hibernating
14813,370,138,442.69,2,4,4,244,At Risk
14814,581,30,76.47,1,2,2,122,Hibernating
14815,37,53,87.71000000000001,4,3,2,432,Potential Loyalist
14816,197,4,265.9,2,1,4,214,Cannot Lose Them
14817,200,230,936.31,2,5,5,255,At Risk
14818,74,104,370.45,3,4,4,344,Loyal Customer
14819,64,54,201.51,3,3,3,333,Potential Loyalist
14820,21,64,257.93,4,3,4,434,Need Attention
14821,367,69,204.59,2,3,3,233,Hibernating
14822,485,9,24.1,1,1,1,111,Lost
14823,180,70,296.43,3,3,4,334,Need Attention
14824,10,158,401.34000000000003,5,4,4,544,Champion
14825,4,299,751.27,5,5,5,555,Champion
14826,582,10,30.450000000000003,1,1,1,111,Lost
14827,665,1,0.0,1,1,1,111,Lost
14828,197,101,190.58,2,4,3,243,At Risk
14829,29,91,213.88,4,4,3,443,Need Attention
14830,53,39,67.34,4,3,2,432,Potential Loyalist
14831,680,82,260.66,1,4,4,144,Cannot Lose Them
14832,630,1,322.69,1,1,4,114,Cannot Lose Them
14833,499,7,14.0,1,1,1,111,Lost
14834,18,87,354.46,5,4,4,544,Champion
14835,529,2,3.3,1,1,1,111,Lost
14836,10,6,16.75,5,1,1,511,New Customer
14837,90,209,341.56,3,5,4,354,Loyal Customer
14838,423,70,214.59,1,3,3,133,At Risk
14839,418,74,172.59,1,3,3,133,At Risk
14840,268,22,63.13,2,2,2,222,Hibernating
14841,53,300,947.92,4,5,5,455,Champion
14842,44,145,772.3100000000001,4,4,5,445,Champion
14843,437,9,13.899999999999999,1,1,1,111,Lost
14844,64,277,804.78,3,5,5,355,Loyal Customer
14845,600,1,0.25,1,1,1,111,Lost
14846,427,12,29.22,1,1,1,111,Lost
14847,149,62,259.74,3,3,4,334,Need Attention
14848,405,11,14.69,2,1,1,211,Hibernating
14849,22,738,1716.88,4,5,5,455,Champion
14850,312,195,378.91,2,5,4,254,At Risk
14851,23,42,90.85000000000001,4,3,2,432,Potential Loyalist
14852,58,309,739.03,4,5,5,455,Champion
14853,24,31,178.59,4,2,3,423,Potential Loyalist
14854,78,214,588.71,3,5,5,355,Loyal Customer
14855,119,207,620.98,3,5,5,355,Loyal Customer
14856,36,65,199.82,4,3,3,433,Potential Loyalist
14857,60,213,685.001,4,5,5,455,Champion
14858,506,11,21.45,1,1,1,111,Lost
14859,13,66,203.71,5,3,3,533,Potential Loyalist
14860,19,11,9.93,5,1,1,511,New Customer
14861,52,86,197.49,4,4,3,443,Need Attention
14862,26,48,103.42,4,3,2,432,Potential Loyalist
14863,29,11,22.23,4,1,1,411,New Customer
14865,7,6,3.45,5,1,1,511,New Customer
14866,11,136,453.25,5,4,4,544,Champion
14867,186,137,748.24,3,4,5,345,Loyal Customer
14868,3,211,544.72,5,5,5,555,Champion
14869,9,244,591.24,5,5,5,555,Champion
14870,262,65,313.75,2,3,4,234,At Risk
14871,3,194,657.55,5,5,5,555,Champion
14872,484,43,76.68,1,3,2,132,Hibernating
14873,210,49,221.49,2,3,3,233,Hibernating
14874,535,6,7.180000000000001,1,1,1,111,Lost
14875,108,89,404.44,3,4,4,344,Loyal Customer
14876,521,13,32.36,1,1,1,111,Lost
14877,418,63,195.4,1,3,3,133,At Risk
14878,13,369,995.51,5,5,5,555,Champion
14879,685,27,83.59,1,2,2,122,Hibernating
14880,77,46,173.74,3,3,3,333,Potential Loyalist
14881,20,17,23.34,4,2,1,421,New Customer
14882,27,65,252.08,4,3,4,434,Need Attention
14883,19,53,64.71,5,3,2,532,Potential Loyalist
14884,669,8,15.0,1,1,1,111,Lost
14885,132,31,45.3,3,2,1,321,About to Sleep
14886,253,18,56.3,2,2,2,222,Hibernating
14887,79,6,9.67,3,1,1,311,New Customer
14888,207,20,44.2,2,2,1,221,About to Sleep
14889,336,10,22.6,2,1,1,211,Hibernating
14890,254,57,127.52,2,3,3,233,Hibernating
14891,148,63,126.01,3,3,3,333,Potential Loyalist
14892,691,13,45.65,1,1,1,111,Lost
14893,10,106,330.25,5,4,4,544,Champion
14894,85,46,135.17000000000002,3,3,3,333,Potential Loyalist
14895,8,900,4017.54,5,5,5,555,Champion
14896,205,253,673.0600000000001,2,5,5,255,At Risk
14897,8,127,551.43,5,4,5,545,Champion
14898,23,291,878.42,4,5,5,455,Champion
14899,395,129,487.99,2,4,4,244,At Risk
14900,522,1,0.29,1,1,1,111,Lost
14901,11,134,419.11,5,4,4,544,Champion
14902,26,59,155.05,4,3,3,433,Potential Loyalist
14903,21,350,965.44,4,5,5,455,Champion
14904,2,141,166.39000000000001,5,4,3,543,Loyal Customer
14905,158,78,187.34,3,4,3,343,Need Attention
14906,445,1,68.44,1,1,2,112,Lost
14907,3,268,971.45,5,5,5,555,Champion
14908,74,14,46.949999999999996,3,1,1,311,New Customer
14909,437,80,228.97,1,4,4,144,Cannot Lose Them
14910,3,30,86.53,5,2,2,522,Promising
14913,36,247,459.03000000000003,4,5,4,454,Champion
14915,91,90,336.73,3,4,4,344,Loyal Customer
14916,71,134,269.83,3,4,4,344,Loyal Customer
14917,597,29,64.75,1,2,2,122,Hibernating
14918,116,141,559.19,3,4,5,345,Loyal Customer
14919,539,13,41.85,1,1,1,111,Lost
14920,213,97,342.96,2,4,4,244,At Risk
14921,30,78,154.06,4,4,3,443,Need Attention
14922,394,50,199.42000000000002,2,3,3,233,Hibernating
14923,51,44,151.60999999999999,4,3,3,433,Potential Loyalist
14924,246,31,308.31,2,2,4,224,At Risk
14926,382,3,9.65,2,1,1,211,Hibernating
14927,397,20,46.6,2,2,1,221,About to Sleep
14928,628,21,29.28,1,2,1,121,Lost
14929,32,34,74.0,4,2,2,422,New Customer
14940,418,32,52.55,1,2,2,122,Hibernating
14941,579,7,16.4,1,1,1,111,Lost
14942,402,19,47.44,2,2,2,222,Hibernating
14943,663,5,15.920000000000002,1,1,1,111,Lost
14944,30,303,1015.27,4,5,5,455,Champion
14945,414,11,17.05,1,1,1,111,Lost
14946,14,3,14.05,5,1,1,511,New Customer
14947,72,54,277.37,3,3,4,334,Need Attention
14948,23,63,176.76,4,3,3,433,Potential Loyalist
14949,469,27,77.05,1,2,2,122,Hibernating
14950,19,19,98.67,5,2,2,522,Promising
14951,79,20,37.9,3,2,1,321,About to Sleep
14952,60,307,1121.59,4,5,5,455,Champion
14953,25,245,492.43,4,5,4,454,Champion
14954,12,118,351.15,5,4,4,544,Champion
14955,733,31,81.42,1,2,2,122,Hibernating
14956,421,4,2.12,1,1,1,111,Lost
14957,253,28,68.09,2,2,2,222,Hibernating
14958,147,71,392.82,3,3,4,334,Need Attention
14959,64,59,86.14,3,3,2,332,Hibernating
14960,8,27,48.7,5,2,2,522,Promising
14961,11,670,1969.9,5,5,5,555,Champion
14962,271,14,71.59,2,1,2,212,Hibernating
14963,10,476,1063.55,5,5,5,555,Champion
14964,247,13,44.26,2,1,1,211,Hibernating
14965,96,81,193.65,3,4,3,343,Need Attention
14966,15,151,350.76,5,4,4,544,Champion
14967,50,29,97.89,4,2,2,422,New Customer
14968,30,84,281.58,4,4,4,444,Loyal Customer
14969,704,13,42.11,1,1,1,111,Lost
14970,68,113,536.03,3,4,5,345,Loyal Customer
14971,35,155,477.74,4,4,4,444,Loyal Customer
14972,128,20,94.1,3,2,2,322,Hibernating
14973,107,32,680.3100000000001,3,2,5,325,Need Attention
14974,37,17,53.31,4,2,2,422,New Customer
14975,57,26,46.97,4,2,1,421,New Customer
14976,57,72,284.79,4,3,4,434,Need Attention
14977,726,4,9.84,1,1,1,111,Lost
14978,72,290,1514.68,3,5,5,355,Loyal Customer
14979,735,49,148.85,1,3,3,133,At Risk
14980,737,24,83.7,1,2,2,122,Hibernating
14981,246,22,40.78,2,2,1,221,About to Sleep
14982,572,39,97.73,1,3,2,132,Hibernating
14983,689,30,77.1,1,2,2,122,Hibernating
14984,19,54,241.14,5,3,4,534,Need Attention
14985,198,83,161.28,2,4,3,243,At Risk
14986,376,98,228.65,2,4,4,244,At Risk
14987,16,15,47.449999999999996,5,1,2,512,New Customer
14988,212,235,514.46,2,5,4,254,At Risk
14989,662,18,55.7,1,2,2,122,Hibernating
14990,612,42,98.61,1,3,2,132,Hibernating
14991,430,21,85.31,1,2,2,122,Hibernating
14992,442,27,50.839999999999996,1,2,2,122,Hibernating
14993,564,10,17.14,1,1,1,111,Lost
14994,382,302,659.65,2,5,5,255,At Risk
14995,39,60,157.53,4,3,3,433,Potential Loyalist
14996,481,41,92.88,1,3,2,132,Hibernating
14997,46,38,27.25,4,3,1,431,Potential Loyalist
14998,170,125,433.26,3,4,4,344,Loyal Customer
14999,593,9,29.12,1,1,1,111,Lost
15000,48,77,218.26,4,4,3,443,Need Attention
15001,394,46,174.45,2,3,3,233,Hibernating
15002,116,337,904.84,3,5,5,355,Loyal Customer
15003,473,329,730.79,1,5,5,155,Cannot Lose Them
15004,147,154,475.62,3,4,4,344,Loyal Customer
15005,16,2387,5834.84,5,5,5,555,Champion
15006,51,182,457.96,4,5,4,454,Champion
15007,159,12,37.93,3,1,1,311,New Customer
15008,480,12,3.6,1,1,1,111,Lost
15009,12,180,445.89,5,5,4,554,Champion
15010,36,20,63.370000000000005,4,2,2,422,New Customer
15011,396,20,41.57,2,2,1,221,About to Sleep
15012,54,191,507.77,4,5,4,454,Champion
15013,488,340,545.15,1,5,5,155,Cannot Lose Them
15014,43,33,58.160000000000004,4,2,2,422,New Customer
15015,501,294,623.21,1,5,5,155,Cannot Lose Them
15016,173,105,347.16,3,4,4,344,Loyal Customer
15017,34,20,65.25,4,2,2,422,New Customer
15018,39,31,201.73,4,2,3,423,Potential Loyalist
15019,267,66,144.74,2,3,3,233,Hibernating
15020,379,27,84.46000000000001,2,2,2,222,Hibernating
15021,9,623,1666.23,5,5,5,555,Champion
15022,12,140,404.74,5,4,4,544,Champion
15023,3,958,3771.85,5,5,5,555,Champion
15024,10,320,874.68,5,5,5,555,Champion
15025,33,139,422.15,4,4,4,444,Loyal Customer
15026,80,138,296.32,3,4,4,344,Loyal Customer
15027,31,91,339.6,4,4,4,444,Loyal Customer
15028,8,102,236.27,5,4,4,544,Champion
15029,620,10,27.22,1,1,1,111,Lost
15030,72,33,117.78999999999999,3,2,3,323,Potential Loyalist
15031,4,395,1120.96,5,5,5,555,Champion
15032,256,95,192.15,2,4,3,243,At Risk
15033,5,501,1051.67,5,5,5,555,Champion
15034,16,752,2284.81,5,5,5,555,Champion
15035,90,27,57.47,3,2,2,322,Hibernating
15036,72,119,245.49,3,4,4,344,Loyal Customer
15037,376,45,102.18,2,3,2,232,Hibernating
15038,59,235,872.0,4,5,5,455,Champion
15039,10,2695,8750.28,5,5,5,555,Champion
15040,542,1,7.49,1,1,1,111,Lost
15041,170,104,186.37,3,4,3,343,Need Attention
15042,199,9,30.89,2,1,1,211,Hibernating
15043,31,51,171.53,4,3,3,433,Potential Loyalist
15044,19,896,4272.91,5,5,5,555,Champion
15045,152,12,83.03,3,1,2,312,About to Sleep
15046,9,394,1205.7,5,5,5,555,Champion
15047,270,22,49.94,2,2,2,222,Hibernating
15048,65,94,242.74,3,4,4,344,Loyal Customer
15049,274,3,5.49,2,1,1,211,Hibernating
15050,25,149,375.01,4,4,4,444,Loyal Customer
15051,23,289,695.97,4,5,5,455,Champion
15052,319,28,99.84,2,2,2,222,Hibernating
15053,5,69,108.13,5,3,2,532,Potential Loyalist
15054,12,114,195.26,5,4,3,543,Loyal Customer
15055,475,81,258.17,1,4,4,144,Cannot Lose Them
15056,520,6,20.6,1,1,1,111,Lost
15057,275,70,233.67,2,3,4,234,At Risk
15058,25,347,1020.92,4,5,5,455,Champion
15059,41,589,1821.54,4,5,5,455,Champion
15060,8,115,200.29,5,4,3,543,Loyal Customer
15061,4,898,2166.07,5,5,5,555,Champion
15062,71,159,408.27,3,4,4,344,Loyal Customer
15063,213,5,42.85,2,1,1,211,Hibernating
15064,410,81,320.0,2,4,4,244,At Risk
15065,38,166,841.06,4,4,5,445,Champion
15066,53,42,187.34,4,3,3,433,Potential Loyalist
15067,78,177,699.16,3,5,5,355,Loyal Customer
15068,46,218,508.08,4,5,4,454,Champion
15069,179,70,316.64,3,3,4,334,Need Attention
15070,373,33,115.75,2,2,3,223,Hibernating
15071,94,54,253.48,3,3,4,334,Need Attention
15072,479,13,18.35,1,1,1,111,Lost
15073,10,159,576.68,5,4,5,545,Champion
15074,105,72,143.91,3,3,3,333,Potential Loyalist
15075,78,27,89.45,3,2,2,322,Hibernating
15076,173,80,266.22,3,4,4,344,Loyal Customer
15077,495,32,164.47,1,2,3,123,Hibernating
15078,7,771,2067.9,5,5,5,555,Champion
15079,213,141,577.38,2,4,5,245,At Risk
15080,428,31,74.05,1,2,2,122,Hibernating
15081,22,101,473.73,4,4,4,444,Loyal Customer
15082,669,6,13.45,1,1,1,111,Lost
15083,257,5,33.35,2,1,1,211,Hibernating
15084,380,31,184.73999999999998,2,2,3,223,Hibernating
15085,730,9,20.91,1,1,1,111,Lost
15086,565,11,31.740000000000002,1,1,1,111,Lost
15087,282,15,30.54,2,1,1,211,Hibernating
15088,21,57,300.39,4,3,4,434,Need Attention
15089,10,145,481.39,5,4,4,544,Champion
15090,308,23,81.92,2,2,2,222,Hibernating
15091,68,57,144.61,3,3,3,333,Potential Loyalist
15092,215,45,239.28,2,3,4,234,At Risk
15093,18,316,792.95,5,5,5,555,Champion
15094,463,5,15.25,1,1,1,111,Lost
15095,104,124,315.01,3,4,4,344,Loyal Customer
15096,43,11,34.23,4,1,1,411,New Customer
15097,4,66,205.92000000000002,5,3,3,533,Potential Loyalist
15098,182,3,1303.95,3,1,5,315,Promising
15099,84,23,47.690000000000005,3,2,2,322,Hibernating
15100,334,16,97.8,2,2,2,222,Hibernating
15101,9,58,245.53,5,3,4,534,Need Attention
15102,531,27,88.98,1,2,2,122,Hibernating
15103,31,35,197.64000000000001,4,2,3,423,Potential Loyalist
15104,197,67,340.49,2,3,4,234,At Risk
15105,18,151,376.07,5,4,4,544,Champion
15106,18,100,248.82,5,4,4,544,Champion
15107,311,43,243.9,2,3,4,234,At Risk
15109,246,48,260.8,2,3,4,234,At Risk
15110,24,53,395.1,4,3,4,434,Need Attention
15111,29,135,529.58,4,4,5,445,Champion
15112,611,7,30.5,1,1,1,111,Lost
15113,10,97,203.49,5,4,3,543,Loyal Customer
15114,30,231,417.81,4,5,4,454,Champion
15115,18,35,118.22,5,2,3,523,Promising
15116,18,45,124.3,5,3,3,533,Potential Loyalist
15117,15,131,271.32,5,4,4,544,Champion
15118,134,1,0.17,3,1,1,311,New Customer
15119,246,14,108.2,2,1,2,212,Hibernating
15120,134,21,103.31,3,2,2,322,Hibernating
15121,50,28,118.35,4,2,3,423,Potential Loyalist
15122,114,227,806.2,3,5,5,355,Loyal Customer
15123,7,183,549.5699999999999,5,5,5,555,Champion
15124,23,31,97.56,4,2,2,422,New Customer
15125,25,240,944.34,4,5,5,455,Champion
15126,537,25,70.07,1,2,2,122,Hibernating
15127,66,28,85.89,3,2,2,322,Hibernating
15128,60,123,260.9,4,4,4,444,Loyal Customer
15129,50,207,508.5,4,5,4,454,Champion
15130,170,22,53.24,3,2,2,322,Hibernating
15131,395,7,14.56,2,1,1,211,Hibernating
15132,18,52,107.26,5,3,2,532,Potential Loyalist
15133,128,49,128.14,3,3,3,333,Potential Loyalist
15134,15,85,188.66,5,4,3,543,Loyal Customer
15135,239,20,97.64,2,2,2,222,Hibernating
15136,3,68,139.82,5,3,3,533,Potential Loyalist
15137,521,34,71.99,1,2,2,122,Hibernating
15138,394,31,136.05,2,2,3,223,Hibernating
15139,240,13,17.61,2,1,1,211,Hibernating
15140,52,112,287.24,4,4,4,444,Loyal Customer
15141,458,80,150.74,1,4,3,143,At Risk
15142,46,142,292.9,4,4,4,444,Loyal Customer
15143,226,31,94.14,2,2,2,222,Hibernating
15144,8,349,1089.59,5,5,5,555,Champion
15145,4,67,228.72,5,3,4,534,Need Attention
15146,165,91,139.12,3,4,3,343,Need Attention
15147,240,28,83.55,2,2,2,222,Hibernating
15148,11,20,50.71,5,2,2,522,Promising
15149,134,69,511.27,3,3,4,334,Need Attention
15150,17,573,1623.52,5,5,5,555,Champion
15151,423,57,786.34,1,3,5,135,At Risk
15152,10,300,998.46,5,5,5,555,Champion
15153,31,22,102.64999999999999,4,2,2,422,New Customer
15154,75,173,668.91,3,5,5,355,Loyal Customer
15155,383,24,93.91,2,2,2,222,Hibernating
15156,1,55,156.26,5,3,3,533,Potential Loyalist
15157,4,152,268.0,5,4,4,544,Champion
15158,45,11,194.82,4,1,3,413,Promising
15159,2,810,2263.8,5,5,5,555,Champion
15160,357,23,58.81,2,2,2,222,Hibernating
15161,388,33,61.75,2,2,2,222,Hibernating
15162,731,12,55.6,1,1,2,112,Lost
15163,18,29,70.68,5,2,2,522,Promising
15164,69,352,956.57,3,5,5,355,Loyal Customer
15165,373,27,134.65,2,2,3,223,Hibernating
15166,468,12,29.64,1,1,1,111,Lost
15167,321,304,975.45,2,5,5,255,At Risk
15168,26,5,16.69,4,1,1,411,New Customer
15169,382,59,138.65,2,3,3,233,Hibernating
15170,407,4,12.7,2,1,1,211,Hibernating
15171,331,5,18.85,2,1,1,211,Hibernating
15172,9,110,229.67000000000002,5,4,4,544,Champion
15173,381,86,236.11,2,4,4,244,At Risk
15174,323,34,83.87,2,2,2,222,Hibernating
15175,72,23,17.03,3,2,1,321,About to Sleep
15176,668,52,230.22,1,3,4,134,At Risk
15177,426,26,98.36,1,2,2,122,Hibernating
15178,260,3,4.05,2,1,1,211,Hibernating
15179,18,314,937.91,5,5,5,555,Champion
15180,367,52,112.33,2,3,3,233,Hibernating
15181,66,20,37.75,3,2,1,321,About to Sleep
15182,154,125,424.352,3,4,4,344,Loyal Customer
15183,548,38,143.76,1,3,3,133,At Risk
15184,29,84,257.35,4,4,4,444,Loyal Customer
15185,70,21,48.88,3,2,2,322,Hibernating
15186,14,52,173.9,5,3,3,533,Potential Loyalist
15187,2,91,275.9,5,4,4,544,Champion
15188,725,23,59.910000000000004,1,2,2,122,Hibernating
15189,1,241,1024.84,5,5,5,555,Champion
15190,434,40,90.49,1,3,2,132,Hibernating
15191,463,35,116.3,1,2,3,123,Hibernating
15192,120,91,222.62,3,4,3,343,Need Attention
15193,61,19,121.55,3,2,3,323,Potential Loyalist
15194,3,476,1123.8,5,5,5,555,Champion
15195,3,1,2.75,5,1,1,511,New Customer
15196,433,42,102.6,1,3,2,132,Hibernating
15197,11,59,154.28,5,3,3,533,Potential Loyalist
15198,92,31,95.08,3,2,2,322,Hibernating
15199,59,51,219.0,4,3,3,433,Potential Loyalist
15200,495,30,113.9,1,2,3,123,Hibernating
15201,87,100,174.22,3,4,3,343,Need Attention
15202,420,3,6001.49,1,1,5,115,Cannot Lose Them
15203,26,343,465.95,4,5,4,454,Champion
15204,357,9,21.64,2,1,1,211,Hibernating
15205,85,37,136.32999999999998,3,3,3,333,Potential Loyalist
15206,10,9,24.15,5,1,1,511,New Customer
15207,416,24,39.36,1,2,1,121,Lost
15208,1,48,229.18,5,3,4,534,Need Attention
15209,730,13,45.29,1,1,1,111,Lost
15210,225,67,317.73,2,3,4,234,At Risk
15211,60,52,285.78,4,3,4,434,Need Attention
15212,241,10,34.13999999999999,2,1,1,211,Hibernating
15213,319,24,37.29,2,2,1,221,About to Sleep
15214,2,110,266.37,5,4,4,544,Champion
15215,47,113,541.28,4,4,5,445,Champion
15216,88,24,93.81,3,2,2,322,Hibernating
15217,563,28,104.02,1,2,2,122,Hibernating
15218,11,396,1176.76,5,5,5,555,Champion
15219,176,26,131.22,3,2,3,323,Potential Loyalist
15220,52,117,299.41,4,4,4,444,Loyal Customer
15221,366,29,288.4,2,2,4,224,At Risk
15222,319,138,154.02,2,4,3,243,At Risk
15223,226,34,139.23,2,2,3,223,Hibernating
15224,358,35,98.23,2,2,2,222,Hibernating
15225,234,23,79.35000000000001,2,2,2,222,Hibernating
15226,311,8,30.74,2,1,1,211,Hibernating
15227,37,120,534.35,4,4,5,445,Champion
15228,66,234,750.21,3,5,5,355,Loyal Customer
15229,586,9,14.450000000000001,1,1,1,111,Lost
15230,239,23,40.980000000000004,2,2,1,221,About to Sleep
15231,621,14,26.07,1,1,1,111,Lost
15232,113,31,31.95,3,2,1,321,About to Sleep
15233,401,1,4.95,2,1,1,211,Hibernating
15234,277,14,23.560000000000002,2,1,1,211,Hibernating
15235,218,178,524.02,2,5,4,254,At Risk
15236,299,15,24.58,2,1,1,211,Hibernating
15237,2,99,249.52,5,4,4,544,Champion
15238,29,50,240.38,4,3,4,434,Need Attention
15239,10,49,96.42,5,3,2,532,Potential Loyalist
15240,45,224,618.37,4,5,5,455,Champion
15241,67,184,306.86,3,5,4,354,Loyal Customer
15242,422,4,8.620000000000001,1,1,1,111,Lost
15243,74,61,190.19,3,3,3,333,Potential Loyalist
